mid,tag,timestamp
44204,7 Oscar Nominated Best Movie - Animation,1351383306
44225,In Netflix queue,1351390531
44238,Dickens,1351397756
44241,Truman Capote,1351404981
44243,7 Oscar Nominated Best Movie - Animation,1351412207
44301,Aardman,1351419432
44397,In Netflix queue,1351426657
44399,divorce,1351433883
44511,courtroom drama,1351441108
44555,In Netflix queue,1351448333
44597,In Netflix queue,1351455559
44613,journalism,1351462784
44633,McCarthy hearings,1351470009
44657,Morrow,1351477235
44665,In Netflix queue,1351484460
44694,In Netflix queue,1351491685
44709,Magic,1351498911
44719,Wizards,1351506136
44731,Johnny Cash,1351513361
44759,C.S. Lewis,1351520586
44761,In Netflix queue,1351527812
44773,In Netflix queue,1351535037
44777,In Netflix queue,1351542262
44788,Brad Pitt,1351549488
44828,Bruce Willis,1351556713
44840,mindfuck,1351563938
44849,Post apocalyptic,1351571164
44851,post-apocalyptic,1351578389
44864,remake,1351585614
44889,time travel,1351592840
44929,twist ending,1351600065
44931,villain nonexistent or not needed for good story,1351607290
44937,Adam Sandler,1351614516
44943,Adam Sandler,1351621741
44972,stop looking at me swan,1351628966
44974,Morgan Freeman,1351636191
45028,androids,1351643417
45062,artificial intelligence,1351650642
45074,atmospheric,1351657867
45081,cyberpunk,1351665093
45106,future,1351672318
45175,mindfuck,1351679543
45183,Philip K. Dick,1351686769
45186,Scifi masterpiece,1351693994
45208,disturbing,1351701219
45210,drama,1351708445
45221,gothic,1351715670
45361,psychology,1351722895
45382,suspense,1351730121
45431,Michael Bay,1351737346
45440,terrorism,1351744571
45442,black comedy,1351751796
45447,dark comedy,1351759022
45499,satire,1351766247
45501,GIVE ME BACK MY SON!,1351773472
45503,It was melodramatic and kind of dumb,1351780698
45517,Mel Gibson,1351787923
45635,Alfred Hitchcock,1351795148
45648,Atmospheric,1351802374
45658,imdb top 251,1351809599
45662,James Stewart,1351816824
45666,imdb top 251,1351824050
45668,James Stewart,1351831275
45672,mystery,1351838500
45720,photographer,1351845726
45722,photography,1351852951
45726,Alfred Hitchcock,1351860176
45728,imdb top 251,1351867401
45730,eerie,1351874627
45732,movie business,1351881852
45880,humorous,1351889077
45928,neo-noir,1351896303
45950,Quentin Tarantino,1351903528
45969,religion,1351910753
46062,Tarantino,1351917979
46105,classic,1351925204
46231,George Lucas,1351932429
46322,Harrison Ford,1351939655
46335,music,1351946880
46337,original plot,1351954105
46347,sci-fi,1351961330
46367,sequel,1351968556
46530,Alfred Hitchcock,1351975781
46559,black and white,1351983006
46572,imdb top 251,1351990232
46574,remade,1351997457
46578,anti-war,1352004682
46664,animation,1352011908
46723,anime,1352019133
46772,visually stunning,1352026358
46850,cameo:Whoopi Goldberg,1352033584
46855,space opera,1352040809
46862,Star Trek,1352048034
46865,Adam Sandler,1352055260
46948,best comedy,1352062485
46965,Chris Klein,1352069710
46967,dumb,1352076935
46970,Jason Biggs,1352084161
46972,not funny,1352091386
46974,pizza beer,1352098611
46976,Seann William Scott,1352105837
47044,teen,1352113062
47099,animation,1352120287
47122,adventure,1352127513
47124,atmospheric,1352134738
47200,fantasy world,1352141963
47202,Studio Ghibli,1352149189
47254,surreal,1352156414
47261,aliens,1352163639
47382,Arnold Schwarzenegger,1352170865
47384,dialogue,1352178090
47404,guns,1352185315
47423,Jesse Ventura,1352192540
47446,macho,1352199766
47465,sci-fi,1352206991
47491,scifi cult,1352214216
47516,atmospheric,1352221442
47518,comics,1352228667
47538,father-son relationship,1352235892
47566,mindfuck,1352243118
47610,unique,1352250343
47629,mystery,1352257568
47640,twist ending,1352264794
47644,claymation,1352272019
47646,creativity,1352279244
47721,dystopia,1352286470
47725,free to download,1352293695
47736,imagination,1352300920
47774,no dialogue,1352308145
47793,social commentary,1352315371
47810,mental hospital,1352322596
47894,psychology,1352329821
47937,suspense,1352337047
47950,Well Done,1352344272
47952,dreamlike,1352351497
47970,hallucinatory,1352358723
47978,mental illness,1352365948
47997,psychology,1352373173
47999,social commentary,1352380399
48001,teen,1352387624
48032,thought-provoking,1352394849
48043,crappy sequel,1352402075
48045,first was much better,1352409300
48082,sequel,1352416525
48142,cult film,1352423750
48150,imagination,1352430976
48161,Jim Carrey,1352438201
48214,love,1352445426
48262,surreal,1352452652
48304,comic book,1352459877
48319,Atmospheric,1352467102
48322,good soundtrack,1352474328
48326,M. Night Shyamalan,1352481553
48342,animation,1352488778
48385,Samuel L. Jackson,1352496004
48394,big budget,1352503229
48412,love,1352510454
48414,Halle Berry,1352517680
48416,Hugh Jackman,1352524905
48516,bad,1352532130
48518,disappointing,1352539355
48520,faerie tale,1352546581
48560,fairy tale,1352553806
48593,far fetched,1352561031
48596,M. Night Shyamalan,1352568257
48598,Paul Giamatti,1352575482
48638,costume drama,1352582707
48649,Edward Norton,1352589933
48678,magic,1352597158
48696,Paul Giamatti,1352604383
48698,dreamlike,1352611609
48738,zombies,1352618834
48741,friendship,1352626059
48744,high school,1352633285
48774,Michael Cera,1352640510
48780,nerds,1352647735
48783,self discovery,1352654960
48872,shenanigans,1352662186
48877,virginity,1352669411
48879,anime,1352676636
48883,alone in the world,1352683862
48982,apocalypse,1352691087
48997,based on a book,1352698312
49013,last man on earth,1352705538
49110,plot holes,1352712763
49130,Post apocalyptic,1352719988
49132,post-apocalyptic,1352727214
49220,religion,1352734439
49263,vampire,1352741664
49265,Michael Cera,1352748890
49272,notable soundtrack,1352756115
49274,pregnancy,1352763340
49276,teenage pregnancy,1352770565
49278,witty,1352777791
49280,black comedy,1352785016
49284,Colin Farrell,1352792241
49286,dark comedy,1352799467
49314,drugs,1352806692
49347,friendship,1352813917
49389,irreverent,1352821143
49396,Ralph Fiennes,1352828368
49524,stylized,1352835593
49530,movies about movies,1352842819
49647,last man on earth,1352850044
49649,love story,1352857269
49651,Post apocalyptic,1352864495
49666,social commentary,1352871720
49688,Brad Pitt,1352878945
49735,Coen Bros,1352886170
49772,Coen Brothers,1352893396
49793,dark comedy,1352900621
49822,espionage,1352907846
49824,George Clooney,1352915072
49910,John Malkovich,1352922297
49917,satire,1352929522
49932,twists & turns,1352936748
49957,weird,1352943973
49961,2D animation,1352951198
50003,cult film,1352958424
50005,stylish,1352965649
50064,surreal,1352972874
50068,joss whedon,1352980099
50147,Nathan Fillion,1352987325
50158,Neil Patrick Harris,1352994550
50160,parody,1353001775
50189,Andy Samberg,1353009001
50274,bromance,1353016226
50354,bromantic,1353023451
50356,comedy,1353030677
50440,Jaime Pressly,1353037902
50442,Jason Segel,1353045127
50445,masculinity,1353052353
50514,Paul Rudd,1353059578
50601,2001-like,1353066803
50610,Sci-fi,1353074029
50613,solitude,1353081254
50658,bad plot,1353088479
50685,comic book,1353095704
50740,hugh jackman,1353102930
50792,Ryan Reynolds,1353110155
50794,too many characters,1353117380
50796,future,1353124606
50798,lack of development,1353131831
50800,lack of story,1353139056
50802,quick cuts,1353146282
50804,sci-fi,1353153507
50806,Simon Pegg,1353160732
50842,space,1353167958
50851,space travel,1353175183
50872,time travel,1353182408
50912,artificial intelligence,1353189634
50923,bad acting,1353196859
50942,bad plot,1353204084
50954,bad script,1353211309
50999,Christian Bale,1353218535
51024,FIGHTING THE SYSTEM,1353225760
51037,franchise,1353232985
51077,new composer,1353240211
51080,post-apocalyptic,1353247436
51082,robots,1353254661
51084,sci-fi,1353261887
51086,sequel,1353269112
51088,Recap,1353276337
51091,bad plot,1353283563
51167,Michael Bay,1353290788
51174,needed more autobots,1353298013
51255,plot holes,1353305239
51314,ridiculous,1353312464
51357,Shia LaBeouf,1353319689
51412,stop using useless characters for filler,1353326914
51471,artistic,1353334140
51498,Funny,1353341365
51540,humorous,1353348590
51545,inspiring,1353355816
51562,intelligent,1353363041
51573,quirky,1353370266
51575,romance,1353377492
51662,Zooey Deschanel,1353384717
51666,intelligent sci-fi,1353391942
51694,bad humor,1353399168
51698,bad science,1353406393
51705,futuristic,1353413618
51709,graphic design,1353420844
51834,James Cameron,1353428069
51884,military,1353435294
51903,poor dialogue,1353442519
51925,sci-fi,1353449745
51927,superficial plot,1353456970
51931,unoriginal,1353464195
51933,white guilt,1353471421
51935,dreamlike,1353478646
51937,surreal,1353485871
51939,visually appealing,1353493097
52042,geeky,1353500322
52241,Michael Cera,1353507547
52245,stylized,1353514773
52279,video games,1353521998
52281,male nudity,1353529223
52283,action choreography,1353536449
52287,Horrid characterisation,1353543674
52299,Poor plot development,1353550899
52319,sequel,1353558124
52328,soundtrack,1353565350
52375,passion,1353572575
52435,psychological,1353579800
52458,suspense,1353587026
52462,jazz,1353594251
52579,music,1353601476
52604,tense,1353608702
52644,adventure,1353615927
52668,animation,1353623152
52694,fantasy,1353630378
52712,purity of essence,1353637603
52715,Slim Pickens,1353644828
52722,Deep Throat,1353652054
52724,Dan Aykroyd,1353659279
52730,enjoyable,1353666504
52767,bubba gump shrimp,1353673729
52784,lieutenant dan,1353680955
52831,stupid is as stupid does,1353688180
52867,based on a true story,1353695405
52885,biography,1353702631
52950,disturbing,1353709856
52952,holocaust,1353717081
52967,Mystery,1353724307
52973,romance,1353731532
52975,edward norton,1353738757
53000,emotional,1353745983
53022,politics,1353753208
53024,philosophy,1353760433
53121,post apocalyptic,1353767659
53123,depressing,1353774884
53125,psychology,1353782109
53127,cheating,1353789334
53129,intelligent,1353796560
53138,Leonardo DiCaprio,1353803785
53140,lies,1353811010
53143,smart,1353818236
53161,Tom Hanks,1353825461
53280,twists & turns,1353832686
53318,memory loss,1353839912
53322,romance,1353847137
53326,sad,1353854362
53355,corruption,1353861588
53435,Denzel Washington,1353868813
53447,mafia,1353876038
53450,organized crime,1353883264
53453,heist,1353890489
53460,robbery,1353897714
53464,small time criminals,1353904939
53466,casino,1353912165
53468,comedy,1353919390
53519,funny,1353926615
53550,hotel,1353933841
53574,Las Vegas,1353941066
53578,war,1353948291
53808,beautiful scenery,1353955517
53883,graphic design,1353962742
53894,music,1353969967
53921,politics,1353977193
53953,romance,1353984418
53956,thought-provoking,1353991643
53972,too long,1353998868
53974,visually stunning,1354006094
53993,big budget,1354013319
53996,clever,1354020544
54001,complicated,1354027770
54004,dead wife,1354034995
54116,great soundtrack,1354042220
54121,heist,1354049446
54185,intellectual,1354056671
54190,mindfuck,1354063896
54256,philosophy,1354071122
54259,psychological,1354078347
54272,psychology,1354085572
54274,suspense,1354092798
54276,thought-provoking,1354100023
54281,crime,1354107248
54286,FBI,1354114473
54354,romance,1354121699
54372,too much love interest,1354128924
54503,business,1354136149
54617,corruption,1354143375
54648,economics,1354150600
54686,investor corruption,1354157825
54732,politics,1354165051
54734,truth,1354172276
54736,Captain America,1354179501
54745,silly,1354186727
54768,superhero,1354193952
54771,superhero team,1354201177
54780,bank,1354208403
54785,big corporations,1354215628
54787,business,1354222853
54796,corruption,1354230078
54881,financial crisis,1354237304
54908,Kevin Spacey,1354244529
54910,realistic,1354251754
54934,suspense,1354258980
54962,Wall Street,1354266205
54995,emotional,1354273430
54997,sexuality,1354280656
54999,interesting scenario,1354287881
55020,crude humor,1354295106
55036,cia,1354302332
55052,politics,1354309557
55061,Thrilling,1354316782
55067,Soundtrack,1354324008
55069,Adam Sandler,1354331233
55071,cliche characters,1354338458
55080,long shots,1354345683
55094,predictable,1354352909
55110,Simple,1354360134
55112,slow action,1354367359
55116,visually appealing,1354374585
55118,hostage,1354381810
55156,ocean,1354389035
55167,suspense,1354396261
55190,Stock Market,1354403486
55205,Wall Street,1354410711
55207,Comedy,1354417937
55232,fun,1354425162
55241,off-beat comedy,1354432387
55245,quirky,1354439613
55247,cynical,1354446838
55250,bittersweet,1354454063
55253,emotional,1354461288
55259,heartwarming,1354468514
55261,touching,1354475739
55267,atmospheric,1354482964
55269,dreamlike,1354490190
55272,existentialism,1354497415
55274,philosophical,1354504640
55276,black comedy,1354511866
55278,dark comedy,1354519091
55280,Quirky,1354526316
55282,claustrophobic,1354533542
55290,confrontational,1354540767
55292,earnest,1354547992
55294,good dialogue,1354555218
55363,great screenplay,1354562443
55391,gritty,1354569668
55442,Motivational,1354576893
55444,thought-provoking,1354584119
55451,atmospheric,1354591344
55492,cerebral,1354598569
55553,existentialism,1354605795
55555,philosophical,1354613020
55577,reflective,1354620245
55620,atmospheric,1354627471
55687,chilly,1354634696
55721,creepy,1354641921
55729,menacing,1354649147
55765,mental illness,1354656372
55768,oninous,1354663597
55805,intelligent,1354670823
55814,thought-provoking,1354678048
55820,heartwarming,1354685273
55830,inspirational,1354692498
55844,avant-garde romantic comedy,1354699724
55854,elegiac,1354706949
55872,melancholy,1354714174
55908,quirky,1354721400
55946,wry,1354728625
55995,artsy,1354735850
56003,atmospheric,1354743076
56012,cerebral,1354750301
56022,enigmatic,1354757526
56060,existentialism,1354764752
56145,hallucinatory,1354771977
56152,insanity,1354779202
56156,paranoia,1354786428
56169,paranoid,1354793653
56171,surreal,1354800878
56174,tense,1354808103
56176,visually appealing,1354815329
56251,atmospheric,1354822554
56274,beautiful,1354829779
56286,bittersweet,1354837005
56333,emotional,1354844230
56336,Heartwarming,1354851455
56339,poignant,1354858681
56367,sentimental,1354865906
